content_type,category,reaction_type,new_datetime,Score
audio,soccer,scared,2021-01-16,15
audio,soccer,worried,2020-10-19,12
audio,soccer,cherish,2021-03-15,70
audio,soccer,indifferent,2020-08-20,20
audio,soccer,peeking,2021-01-10,35
audio,soccer,heart,2021-01-01,60
audio,soccer,want,2020-10-26,70
audio,soccer,"super love",2020-07-15,75
audio,soccer,cherish,2020-07-29,70
audio,soccer,cherish,2020-11-21,70
audio,soccer,want,2021-01-21,70
audio,soccer,dislike,2020-09-20,10
audio,soccer,adore,2020-12-23,72
audio,soccer,interested,2021-02-16,30
audio,soccer,heart,2020-07-28,60
audio,soccer,"super love",2020-12-17,75
audio,soccer,cherish,2020-08-12,70
audio,soccer,heart,2020-10-30,60
audio,soccer,adore,2021-02-26,72
audio,soccer,want,2020-10-08,70
audio,soccer,heart,2020-07-24,60
audio,soccer,worried,2020-11-29,12
audio,soccer,cherish,2020-09-04,70
audio,soccer,interested,2021-02-24,30
audio,soccer,hate,2021-02-13,5
audio,soccer,cherish,2020-11-17,70
audio,soccer,interested,2021-05-03,30
audio,soccer,interested,2020-07-11,30
audio,soccer,like,2021-06-16,50
audio,soccer,indifferent,2021-03-02,20
GIF,tennis,"super love",2020-07-14,75
GIF,tennis,intrigued,2021-02-14,45
GIF,tennis,worried,2020-08-08,12
GIF,tennis,want,2021-05-15,70
GIF,tennis,cherish,2020-07-20,70
GIF,tennis,adore,2021-02-24,72
GIF,tennis,want,2020-08-25,70
GIF,tennis,hate,2020-09-02,5
GIF,tennis,intrigued,2020-12-07,45
GIF,tennis,indifferent,2021-02-22,20
GIF,tennis,intrigued,2020-07-22,45
GIF,tennis,dislike,2020-10-26,10
GIF,tennis,intrigued,2021-06-11,45
GIF,tennis,peeking,2021-05-20,35
photo,animals,heart,2021-01-11,60
photo,animals,intrigued,2021-06-09,45
photo,animals,love,2021-04-20,65
photo,animals,adore,2020-08-21,72
photo,animals,want,2020-10-02,70
audio,"healthy eating",like,2020-09-24,50
audio,"healthy eating","super love",2020-06-21,75
audio,"healthy eating","super love",2020-12-09,75
audio,"healthy eating",love,2020-08-15,65
audio,"healthy eating",worried,2021-04-26,12
audio,"healthy eating",love,2021-03-09,65
audio,"healthy eating",worried,2020-08-29,12
audio,"healthy eating",peeking,2020-07-30,35
audio,"healthy eating",dislike,2020-12-10,10
audio,"healthy eating",want,2020-10-15,70
audio,"healthy eating",adore,2020-07-18,72
audio,"healthy eating","super love",2020-09-23,75
audio,"healthy eating",adore,2021-03-22,72
audio,"healthy eating",interested,2021-03-23,30
audio,"healthy eating",indifferent,2021-02-02,20
audio,"healthy eating",worried,2021-02-26,12
audio,"healthy eating",peeking,2020-12-15,35
audio,"healthy eating",adore,2021-05-03,72
audio,"healthy eating",heart,2021-05-24,60
audio,"healthy eating",scared,2020-10-10,15
audio,"healthy eating",want,2020-08-15,70
audio,"healthy eating",indifferent,2020-11-23,20
audio,"healthy eating",indifferent,2020-07-31,20
audio,"healthy eating",heart,2021-05-02,60
audio,"healthy eating",intrigued,2021-04-24,45
audio,"healthy eating",hate,2020-06-30,5
audio,"healthy eating",cherish,2021-03-28,70
GIF,soccer,indifferent,2021-05-24,20
GIF,soccer,interested,2021-06-08,30
GIF,soccer,like,2020-10-19,50
GIF,soccer,want,2020-11-06,70
GIF,soccer,dislike,2021-05-28,10
GIF,soccer,want,2021-06-11,70
GIF,soccer,"super love",2021-03-27,75
GIF,soccer,adore,2021-03-14,72
GIF,soccer,interested,2020-12-26,30
GIF,soccer,adore,2021-03-22,72
GIF,soccer,worried,2021-03-05,12
GIF,soccer,indifferent,2020-11-03,20
GIF,soccer,heart,2021-02-02,60
GIF,soccer,peeking,2021-04-10,35
GIF,soccer,interested,2021-06-14,30
GIF,soccer,indifferent,2021-01-30,20
GIF,soccer,cherish,2021-04-12,70
GIF,soccer,worried,2020-08-07,12
GIF,soccer,peeking,2020-12-26,35
GIF,soccer,worried,2020-08-01,12
GIF,soccer,peeking,2021-02-09,35
GIF,soccer,want,2020-08-13,70
GIF,soccer,intrigued,2020-09-16,45
GIF,soccer,"super love",2020-08-30,75
GIF,soccer,like,2020-09-14,50
GIF,soccer,hate,2020-07-06,5
GIF,soccer,"super love",2020-12-08,75
GIF,soccer,dislike,2021-02-28,10
GIF,soccer,want,2020-09-05,70
GIF,soccer,like,2020-12-02,50
GIF,soccer,cherish,2020-12-25,70
GIF,soccer,want,2020-06-22,70
GIF,soccer,want,2020-07-29,70
GIF,soccer,interested,2020-12-04,30
GIF,soccer,love,2021-05-11,65
GIF,soccer,indifferent,2020-10-10,20
GIF,soccer,adore,2021-02-21,72
GIF,soccer,hate,2021-02-03,5
video,education,"super love",2020-11-04,75
GIF,tennis,love,2020-12-11,65
GIF,tennis,dislike,2021-04-03,10
GIF,tennis,heart,2020-12-04,60
GIF,tennis,hate,2020-11-07,5
GIF,tennis,cherish,2020-09-24,70
GIF,tennis,adore,2020-11-08,72
GIF,tennis,cherish,2021-01-29,70
GIF,tennis,peeking,2021-02-13,35
GIF,tennis,love,2020-11-14,65
GIF,tennis,scared,2020-12-15,15
GIF,tennis,worried,2020-09-02,12
GIF,tennis,heart,2020-08-30,60
GIF,tennis,cherish,2021-06-01,70
GIF,tennis,want,2021-05-18,70
GIF,tennis,peeking,2021-02-22,35
GIF,tennis,intrigued,2021-02-08,45
GIF,tennis,dislike,2020-09-26,10
GIF,tennis,"super love",2020-10-24,75
GIF,tennis,intrigued,2021-02-21,45
GIF,tennis,heart,2020-10-31,60
GIF,tennis,heart,2020-11-28,60
GIF,tennis,adore,2021-02-09,72
GIF,tennis,"super love",2021-04-18,75
GIF,tennis,peeking,2021-01-20,35
GIF,tennis,heart,2021-05-17,60
GIF,tennis,worried,2020-11-28,12
audio,technology,interested,2020-07-24,30
audio,technology,"super love",2021-02-25,75
audio,technology,interested,2020-08-09,30
audio,technology,want,2021-06-11,70
audio,technology,worried,2020-08-19,12
audio,technology,adore,2020-08-18,72
audio,technology,indifferent,2020-07-17,20
audio,technology,love,2020-08-11,65
audio,technology,interested,2021-03-17,30
audio,technology,worried,2020-06-19,12
audio,technology,intrigued,2020-08-31,45
audio,technology,worried,2020-07-18,12
audio,technology,adore,2020-06-27,72
audio,technology,want,2021-04-18,70
audio,technology,dislike,2021-04-16,10
audio,technology,indifferent,2021-02-05,20
audio,technology,"super love",2021-03-23,75
audio,technology,worried,2021-03-11,12
audio,technology,dislike,2020-09-04,10
audio,technology,like,2021-01-30,50
audio,technology,adore,2021-02-07,72
audio,technology,like,2020-07-25,50
audio,technology,heart,2021-05-21,60
audio,technology,indifferent,2021-05-22,20
audio,technology,dislike,2020-10-27,10
audio,technology,heart,2021-03-16,60
audio,technology,worried,2021-03-01,12
audio,technology,adore,2021-02-22,72
audio,technology,intrigued,2020-11-17,45
audio,technology,hate,2020-07-05,5
video,soccer,hate,2021-05-08,5
video,soccer,indifferent,2021-02-09,20
video,soccer,heart,2020-09-11,60
video,soccer,peeking,2020-10-25,35
video,soccer,interested,2021-04-01,30
video,soccer,peeking,2021-02-03,35
video,soccer,adore,2021-05-05,72
video,soccer,heart,2021-04-02,60
video,soccer,peeking,2021-01-21,35
video,soccer,dislike,2020-06-29,10
video,soccer,intrigued,2021-03-20,45
video,soccer,"super love",2020-09-05,75
video,soccer,worried,2021-05-03,12
video,soccer,"super love",2021-05-29,75
video,soccer,"super love",2020-11-02,75
video,soccer,adore,2020-08-04,72
video,soccer,peeking,2020-08-04,35
video,soccer,cherish,2020-10-03,70
video,soccer,like,2021-02-08,50
video,soccer,intrigued,2021-04-27,45
video,soccer,scared,2020-08-29,15
video,soccer,heart,2021-05-05,60
video,soccer,love,2021-01-30,65
video,soccer,like,2021-05-11,50
video,soccer,"super love",2021-01-11,75
video,soccer,cherish,2020-10-31,70
video,tennis,love,2021-04-19,65
video,tennis,want,2020-06-28,70
audio,animals,worried,2021-04-28,12
audio,animals,"super love",2021-06-04,75
audio,animals,cherish,2021-05-25,70
audio,animals,heart,2021-06-08,60
audio,animals,heart,2020-12-25,60
audio,animals,cherish,2020-12-09,70
audio,animals,indifferent,2020-11-27,20
audio,animals,scared,2021-05-01,15
audio,animals,intrigued,2020-07-16,45
audio,animals,heart,2021-03-09,60
audio,animals,intrigued,2020-12-13,45
audio,animals,cherish,2021-05-24,70
audio,animals,love,2020-08-13,65
audio,animals,interested,2021-01-01,30
audio,animals,indifferent,2021-04-05,20
audio,animals,hate,2020-08-01,5
audio,animals,like,2021-05-18,50
audio,animals,worried,2020-11-26,12
audio,animals,hate,2021-02-20,5
audio,animals,cherish,2021-02-24,70
audio,animals,heart,2021-06-11,60
audio,animals,cherish,2021-05-30,70
audio,animals,want,2021-04-22,70
audio,animals,"super love",2020-12-26,75
audio,animals,scared,2021-05-02,15
audio,animals,adore,2021-03-10,72
audio,animals,like,2021-01-13,50
video,dogs,love,2020-11-19,65
video,dogs,"super love",2020-10-22,75
video,dogs,dislike,2021-05-09,10
video,dogs,worried,2021-05-15,12
video,dogs,intrigued,2020-10-20,45
video,dogs,like,2020-10-27,50
video,dogs,like,2020-11-29,50
video,dogs,hate,2020-08-25,5
video,dogs,heart,2021-05-19,60
video,dogs,peeking,2021-06-05,35
video,dogs,intrigued,2021-04-24,45
video,dogs,indifferent,2020-09-16,20
video,dogs,indifferent,2021-06-12,20
video,dogs,interested,2020-07-12,30
video,dogs,indifferent,2020-12-03,20
video,dogs,dislike,2021-01-25,10
video,dogs,"super love",2021-05-25,75
video,dogs,want,2020-08-01,70
video,dogs,scared,2020-12-09,15
photo,"public speaking",peeking,2021-02-02,35
photo,"public speaking",scared,2021-04-10,15
photo,"public speaking",adore,2020-07-03,72
photo,"public speaking","super love",2021-04-30,75
photo,"public speaking",indifferent,2021-03-10,20
photo,"public speaking",heart,2021-04-30,60
photo,"public speaking",intrigued,2020-08-01,45
photo,"public speaking","super love",2021-03-10,75
photo,"public speaking",intrigued,2020-12-24,45
photo,"public speaking",intrigued,2020-09-16,45
photo,"public speaking","super love",2021-04-28,75
photo,"public speaking",indifferent,2021-01-14,20
photo,"public speaking",dislike,2020-09-24,10
photo,"public speaking",hate,2021-06-06,5
photo,"public speaking",worried,2020-09-07,12
photo,"public speaking",indifferent,2020-12-29,20
photo,"public speaking",worried,2020-09-23,12
photo,"public speaking",indifferent,2021-02-03,20
photo,"public speaking",indifferent,2020-08-31,20
photo,"public speaking","super love",2021-03-15,75
photo,"public speaking",heart,2021-05-31,60
photo,"public speaking",worried,2020-07-05,12
photo,"public speaking",worried,2020-11-30,12
photo,"public speaking",dislike,2021-05-01,10
audio,education,adore,2020-10-08,72
audio,education,hate,2020-07-22,5
audio,education,want,2021-01-01,70
audio,education,cherish,2021-01-14,70
audio,education,indifferent,2020-07-31,20
audio,education,worried,2021-03-04,12
audio,education,peeking,2021-06-14,35
audio,education,heart,2021-01-02,60
audio,education,adore,2021-03-25,72
audio,education,intrigued,2021-05-24,45
photo,tennis,scared,2020-09-12,15
video,education,intrigued,2020-10-18,45
video,education,love,2021-04-17,65
video,education,heart,2020-12-14,60
video,education,like,2020-08-02,50
video,education,dislike,2021-02-20,10
video,education,indifferent,2020-07-12,20
video,education,interested,2020-08-04,30
video,education,peeking,2020-11-07,35
video,education,love,2021-06-16,65
video,education,heart,2020-10-22,60
video,education,heart,2020-07-06,60
video,education,interested,2020-08-30,30
video,education,hate,2021-02-02,5
video,education,interested,2021-06-16,30
video,education,interested,2020-10-31,30
video,education,hate,2020-12-30,5
video,education,interested,2021-01-31,30
video,education,worried,2021-05-18,12
video,education,intrigued,2021-02-28,45
video,education,heart,2020-11-19,60
video,education,cherish,2021-03-07,70
video,"healthy eating",cherish,2021-02-17,70
video,"healthy eating",like,2020-12-09,50
video,"healthy eating",like,2020-12-07,50
video,"healthy eating","super love",2021-06-05,75
video,"healthy eating",peeking,2021-06-11,35
video,"healthy eating",like,2020-11-03,50
video,"healthy eating",intrigued,2021-04-30,45
video,"healthy eating",like,2020-12-14,50
video,"healthy eating",interested,2020-09-12,30
video,"healthy eating",cherish,2020-07-14,70
video,"healthy eating",like,2020-07-16,50
video,"healthy eating","super love",2020-12-09,75
video,"healthy eating",adore,2021-06-01,72
video,"healthy eating",intrigued,2021-02-26,45
video,"healthy eating",dislike,2021-02-09,10
video,"healthy eating",cherish,2021-04-22,70
video,"healthy eating",cherish,2020-12-19,70
video,"healthy eating",scared,2021-03-25,15
video,"healthy eating","super love",2021-01-10,75
video,"healthy eating",adore,2021-02-24,72
video,"healthy eating",dislike,2021-05-07,10
video,"healthy eating",interested,2020-09-04,30
video,"healthy eating",cherish,2021-04-09,70
video,"healthy eating",peeking,2021-01-17,35
video,"healthy eating",indifferent,2020-10-10,20
video,"healthy eating",cherish,2020-08-27,70
video,"healthy eating",intrigued,2020-12-23,45
video,"healthy eating",want,2021-04-07,70
video,"healthy eating",adore,2021-03-07,72
video,"healthy eating",indifferent,2020-07-14,20
video,"healthy eating",worried,2021-05-03,12
video,"healthy eating",indifferent,2021-01-19,20
video,"healthy eating",love,2020-06-21,65
video,"healthy eating","super love",2021-05-04,75
video,"healthy eating",intrigued,2020-07-17,45
GIF,education,hate,2021-01-05,5
GIF,education,peeking,2020-08-06,35
GIF,education,heart,2021-01-15,60
GIF,education,dislike,2021-01-27,10
GIF,education,"super love",2020-10-12,75
GIF,education,interested,2020-12-11,30
GIF,education,interested,2020-08-25,30
GIF,education,indifferent,2020-12-03,20
GIF,education,love,2021-04-02,65
GIF,education,want,2021-03-17,70
GIF,education,intrigued,2020-07-19,45
GIF,education,want,2020-11-08,70
GIF,education,love,2021-04-29,65
GIF,education,heart,2021-04-19,60
GIF,education,scared,2021-03-01,15
GIF,education,hate,2020-12-23,5
GIF,education,indifferent,2021-01-15,20
GIF,education,heart,2020-07-11,60
GIF,education,intrigued,2020-11-07,45
GIF,education,heart,2021-03-30,60
GIF,education,hate,2021-06-09,5
GIF,education,peeking,2020-10-15,35
GIF,education,hate,2021-05-23,5
GIF,education,heart,2020-10-01,60
GIF,education,peeking,2020-06-28,35
GIF,education,"super love",2021-06-04,75
GIF,education,heart,2020-10-31,60
GIF,education,scared,2021-04-24,15
GIF,education,intrigued,2021-04-13,45
GIF,education,dislike,2020-09-24,10
GIF,education,indifferent,2020-07-03,20
GIF,education,adore,2021-06-02,72
GIF,education,worried,2021-01-12,12
GIF,education,like,2020-07-18,50
GIF,education,intrigued,2020-12-26,45
GIF,education,interested,2020-10-03,30
GIF,education,hate,2021-05-31,5
GIF,education,scared,2020-06-24,15
GIF,education,like,2021-05-05,50
GIF,education,heart,2020-09-06,60
GIF,education,hate,2021-02-24,5
photo,food,cherish,2020-12-24,70
photo,food,scared,2020-10-16,15
photo,food,like,2020-10-16,50
photo,food,intrigued,2020-12-25,45
photo,food,indifferent,2020-07-26,20
photo,food,interested,2020-07-07,30
photo,food,love,2021-03-10,65
photo,food,like,2020-12-03,50
photo,food,like,2021-06-11,50
photo,food,adore,2021-01-13,72
photo,food,want,2021-06-09,70
photo,food,love,2021-02-09,65
photo,food,like,2020-11-01,50
photo,food,like,2021-03-15,50
photo,culture,scared,2021-01-23,15
photo,culture,scared,2021-05-03,15
photo,culture,intrigued,2020-10-16,45
photo,culture,peeking,2020-10-28,35
photo,culture,indifferent,2020-08-31,20
photo,culture,want,2020-12-15,70
photo,culture,hate,2020-11-23,5
photo,culture,peeking,2021-03-26,35
photo,culture,worried,2021-04-01,12
photo,culture,want,2020-09-24,70
photo,culture,want,2021-03-03,70
photo,culture,"super love",2020-10-15,75
photo,culture,worried,2021-05-25,12
photo,culture,interested,2020-09-15,30
photo,culture,intrigued,2020-08-07,45
photo,culture,want,2021-04-01,70
photo,culture,love,2021-03-31,65
photo,culture,want,2020-07-20,70
photo,culture,heart,2021-06-14,60
photo,culture,scared,2021-05-16,15
photo,culture,want,2020-10-02,70
photo,culture,want,2021-01-16,70
photo,culture,dislike,2021-02-19,10
photo,culture,interested,2020-11-25,30
photo,culture,dislike,2020-07-01,10
photo,culture,worried,2020-12-23,12
photo,culture,interested,2021-05-05,30
photo,technology,adore,2021-04-02,72
photo,technology,intrigued,2020-08-20,45
photo,technology,like,2020-07-01,50
photo,technology,adore,2021-01-20,72
photo,technology,cherish,2020-07-29,70
photo,technology,"super love",2020-07-01,75
photo,technology,intrigued,2020-11-09,45
photo,technology,love,2021-02-26,65
photo,technology,like,2021-02-03,50
photo,technology,like,2020-07-20,50
photo,technology,adore,2021-04-25,72
photo,technology,heart,2021-02-07,60
photo,technology,worried,2021-05-13,12
photo,technology,adore,2020-11-03,72
photo,technology,hate,2021-01-31,5
photo,technology,like,2021-03-08,50
photo,technology,like,2021-05-11,50
photo,technology,love,2020-09-15,65
video,tennis,"super love",2021-05-01,75
video,tennis,adore,2020-12-24,72
video,tennis,want,2020-09-13,70
video,tennis,love,2020-10-29,65
video,tennis,interested,2020-08-02,30
audio,animals,adore,2021-03-16,72
audio,animals,want,2021-02-10,70
audio,animals,peeking,2020-09-13,35
audio,animals,want,2021-02-26,70
audio,animals,intrigued,2021-01-14,45
audio,animals,want,2020-12-12,70
audio,animals,adore,2021-02-01,72
audio,animals,love,2021-01-08,65
audio,animals,heart,2020-12-20,60
audio,animals,heart,2020-07-09,60
audio,animals,indifferent,2021-03-30,20
audio,animals,worried,2020-06-29,12
audio,animals,want,2021-05-17,70
audio,animals,scared,2021-02-15,15
audio,animals,indifferent,2020-06-29,20
audio,animals,indifferent,2020-10-08,20
audio,animals,want,2020-08-30,70
audio,animals,cherish,2021-05-09,70
audio,animals,indifferent,2021-01-06,20
audio,animals,want,2020-08-03,70
audio,animals,love,2020-11-17,65
audio,animals,hate,2021-05-07,5
audio,animals,cherish,2020-06-19,70
audio,animals,dislike,2021-06-17,10
audio,animals,"super love",2021-06-11,75
audio,animals,want,2021-03-24,70
audio,animals,hate,2020-09-14,5
audio,animals,"super love",2021-04-07,75
audio,animals,worried,2021-05-24,12
audio,animals,intrigued,2021-03-29,45
audio,animals,peeking,2020-11-25,35
audio,animals,cherish,2021-04-11,70
audio,animals,interested,2020-06-27,30
audio,animals,heart,2021-06-04,60
audio,animals,peeking,2020-10-01,35
audio,animals,cherish,2020-06-30,70
audio,animals,like,2021-04-13,50
audio,animals,like,2021-04-28,50
audio,animals,cherish,2020-10-09,70
audio,animals,hate,2020-12-19,5
audio,animals,adore,2021-01-24,72
audio,animals,dislike,2020-10-07,10
audio,animals,intrigued,2021-05-08,45
audio,animals,love,2020-08-18,65
photo,food,intrigued,2020-09-02,45
photo,food,want,2020-09-09,70
photo,food,like,2020-12-08,50
photo,food,want,2020-11-20,70
photo,food,dislike,2020-12-26,10
photo,food,"super love",2020-10-30,75
photo,food,hate,2020-12-05,5
photo,food,intrigued,2020-07-22,45
